,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity,energy
2012-08-12 17:00:00,12.96,194,23.21,15.38,1010.97,23.21,3.37,0.61,0.4391439107037506
2012-08-12 18:00:00,12.78,197,22.72,14.66,1010.8,22.72,3.4,0.6,0.44742541101980615
2012-08-12 19:00:00,13.02,199,21.23,15.19,1011.0,21.23,3.4,0.68,0.4709062366413823
2012-08-12 20:00:00,13.16,209,19.91,15.03,1011.42,19.91,3.17,0.74,0.4934007586599241
2012-08-12 21:00:00,12.67,211,18.74,14.41,1011.81,18.74,3.03,0.76,0.4600151707543194
2012-08-12 22:00:00,11.78,210,17.77,14.37,1011.97,17.77,2.67,0.8,0.4191426463758955
2012-08-12 23:00:00,11.57,209,16.81,13.91,1011.97,16.81,2.35,0.83,0.3652391486304256
2012-08-13 00:00:00,11.84,212,16.62,14.18,1012.04,16.62,2.58,0.86,0.28608859547094334
2012-08-13 01:00:00,11.06,201,16.17,13.82,1012.01,16.17,2.45,0.86,0.2390296904611497
2012-08-13 02:00:00,10.88,199,15.7,13.81,1011.84,15.7,1.72,0.89,0.21269541568456835
2012-08-13 03:00:00,10.8,176,15.62,14.08,1011.74,15.62,1.34,0.91,0.20177026734049275
2012-08-13 04:00:00,10.33,165,15.26,13.82,1011.47,15.26,1.31,0.91,0.19936365548536533
2012-08-13 05:00:00,9.5,146,15.73,14.22,1011.19,15.73,1.86,0.91,0.22453463876605603
2012-08-13 06:00:00,10.54,147,16.22,14.36,1011.18,16.22,2.22,0.89,0.2777468940197937
2012-08-13 07:00:00,12.63,142,17.07,14.52,1011.1,17.07,2.46,0.85,0.32361086542429984
2012-08-13 08:00:00,13.07,145,18.82,14.99,1011.04,18.82,3.48,0.78,0.32766162358725626
2012-08-13 09:00:00,12.76,169,20.66,15.12,1011.04,20.66,3.83,0.71,0.3361225521583492
2012-08-13 10:00:00,13.04,182,21.43,15.93,1010.95,21.48,4.13,0.71,0.33468173612081764
2012-08-13 11:00:00,13.52,183,22.32,14.48,1010.78,22.32,4.19,0.61,0.340888186965677
2012-08-13 12:00:00,13.07,187,22.68,13.56,1010.87,22.68,4.77,0.56,0.33926179441870263
2012-08-13 13:00:00,13.15,186,22.47,13.57,1010.93,22.47,4.55,0.57,0.32868197135636057
2012-08-13 14:00:00,13.07,187,21.13,14.57,1010.98,21.13,4.35,0.66,0.32817354665122156
2012-08-13 15:00:00,13.07,185,20.27,14.98,1010.97,20.27,4.0,0.72,0.34227142545799116
2012-08-13 16:00:00,12.55,181,20.52,14.68,1010.81,20.52,3.74,0.69,0.37736807723731314
2012-08-13 17:00:00,12.81,176,20.41,15.54,1010.62,20.43,3.49,0.74,0.42358040832169164
2012-08-13 18:00:00,11.39,176,19.87,15.54,1010.63,19.9,3.85,0.76,0.46791667651221036
2012-08-13 19:00:00,11.15,169,18.84,16.02,1010.68,18.97,3.14,0.84,0.48694209321962517
2012-08-13 20:00:00,12.38,159,18.46,16.12,1010.9,18.62,3.16,0.86,0.5162608973046958
2012-08-13 21:00:00,12.71,155,18.07,16.47,1011.09,18.29,2.83,0.9,0.4787056179321395
2012-08-13 22:00:00,11.86,146,17.98,16.45,1010.96,18.21,1.97,0.91,0.39150873880817016
2012-08-13 23:00:00,10.57,144,17.9,16.43,1010.8,18.13,2.45,0.91,0.30073152253105917
2012-08-14 00:00:00,9.61,143,17.92,16.16,1010.61,18.1,2.29,0.9,0.25819859548647617
2012-08-14 01:00:00,9.3,142,17.92,16.49,1010.46,18.15,2.35,0.91,0.23048260581910188
2012-08-14 02:00:00,9.08,163,17.89,16.82,1010.39,18.18,2.28,0.93,0.21096141690912926
2012-08-14 03:00:00,9.33,150,17.93,16.53,1010.11,18.17,1.9,0.92,0.20070208728652753
2012-08-14 04:00:00,9.77,180,17.94,16.92,1009.96,18.24,1.82,0.94,0.20101602367699767
2012-08-14 05:00:00,10.01,178,17.88,16.87,1010.34,18.18,1.87,0.94,0.2277360320261438
2012-08-14 06:00:00,9.22,195,17.86,16.52,1010.62,18.1,2.15,0.92,0.28267784102888466
2012-08-14 07:00:00,10.75,210,17.62,16.11,1011.09,17.81,2.48,0.91,0.3311914399746996
2012-08-14 08:00:00,12.05,211,18.33,15.7,1011.31,18.43,2.47,0.85,0.3414926930065588
2012-08-14 09:00:00,12.78,211,19.82,15.61,1011.55,19.87,2.85,0.77,0.33133681086699474
2012-08-14 10:00:00,12.59,207,21.21,14.82,1011.79,21.21,2.73,0.67,0.33282616050632907
2012-08-14 11:00:00,12.15,196,22.01,14.47,1011.67,22.01,3.38,0.62,0.3371894054072929
2012-08-14 12:00:00,13.07,202,21.95,14.11,1011.59,21.95,3.2,0.61,0.3334493766011414
2012-08-14 13:00:00,13.36,198,23.27,14.43,1011.66,23.27,3.18,0.58,0.31764810126582277
2012-08-14 14:00:00,13.07,196,23.97,14.41,1011.44,23.97,3.08,0.55,0.31469809152752937
2012-08-14 15:00:00,13.52,184,23.9,14.59,1011.12,23.9,3.31,0.56,0.3227488085051825
2012-08-14 16:00:00,12.83,169,23.54,14.12,1011.04,23.54,3.15,0.56,0.35441956565464894
2012-08-14 17:00:00,12.83,169,23.4,14.77,1010.88,23.4,3.24,0.58,0.4036282944128189
2012-08-14 18:00:00,13.41,162,22.43,13.92,1011.02,22.43,2.95,0.59,0.43188867790428
2012-08-14 19:00:00,13.1,145,21.64,14.06,1011.36,21.64,2.41,0.62,0.45921007178254125
2012-08-14 20:00:00,13.36,143,20.41,14.55,1011.63,20.41,2.2,0.69,0.505501687072965
2012-08-14 21:00:00,13.81,137,19.88,14.59,1011.99,19.88,2.38,0.72,0.4746539433783214
2012-08-14 22:00:00,13.73,108,19.78,14.94,1011.52,19.78,2.58,0.74,0.3968590361702917
2012-08-14 23:00:00,13.16,97,19.27,14.17,1010.9,19.27,2.74,0.72,0.30498545228758167
2012-08-15 00:00:00,12.94,96,18.43,14.47,1010.44,18.43,2.82,0.78,0.2605537359867879
2012-08-15 01:00:00,12.02,95,18.33,14.95,1009.9,18.33,2.98,0.81,0.23353750533080486
2012-08-15 02:00:00,11.33,90,17.93,15.44,1009.41,18.01,3.02,0.85,0.20931226297935104
2012-08-15 03:00:00,10.54,91,17.87,15.85,1008.38,18.02,3.26,0.88,0.2024938462278867
2012-08-15 04:00:00,10.99,92,17.9,16.23,1007.81,18.09,3.27,0.9,0.20131647707543196
2012-08-15 05:00:00,9.95,91,17.92,15.91,1007.07,18.06,3.98,0.88,0.22696818371260008
2012-08-15 06:00:00,9.74,94,19.04,16.1,1006.33,19.17,4.73,0.83,0.28039886217867677
2012-08-15 07:00:00,10.12,95,19.83,16.83,1005.83,20.03,5.55,0.83,0.32894458485040035
2012-08-15 08:00:00,11.46,99,20.51,16.49,1005.2,20.64,5.63,0.78,0.3421991569652265
2012-08-15 09:00:00,11.93,98,21.42,16.61,1004.34,21.56,5.61,0.74,0.3417204523489757
2012-08-15 10:00:00,12.41,107,21.96,16.92,1003.25,22.12,5.71,0.73,0.3393795178156385
2012-08-15 11:00:00,11.41,115,21.58,17.98,1003.1,21.88,3.91,0.8,0.34632139097997894
2012-08-15 12:00:00,11.81,114,20.74,17.76,1002.21,21.04,4.11,0.83,0.3576895680084299
2012-08-15 13:00:00,11.89,142,21.72,18.48,1002.63,22.08,5.02,0.82,0.34560177228026934
2012-08-15 14:00:00,12.65,189,22.57,17.48,1002.85,22.79,6.47,0.73,0.3329456384534345
2012-08-15 15:00:00,13.0,223,20.93,16.58,1004.53,21.07,7.13,0.76,0.3615688999157185
2012-08-15 16:00:00,12.46,230,19.19,12.91,1005.92,19.19,6.71,0.67,0.3938436577960388
2012-08-15 17:00:00,12.49,224,19.61,12.56,1006.43,19.61,6.78,0.64,0.4220427966784437
2012-08-15 18:00:00,12.23,223,19.72,12.44,1006.85,19.72,6.22,0.63,0.4421978926238146
2012-08-15 19:00:00,12.71,212,19.03,12.09,1007.34,19.03,4.81,0.64,0.4620936428046734
2012-08-15 20:00:00,12.83,195,18.3,12.11,1007.98,18.3,3.7,0.67,0.4962505267804467
2012-08-15 21:00:00,13.16,182,17.73,12.59,1008.44,17.73,3.78,0.72,0.47466034553308045
2012-08-15 22:00:00,13.84,182,17.38,12.57,1008.95,17.38,4.2,0.73,0.3972591658659924
2012-08-15 23:00:00,13.79,183,17.34,12.63,1009.43,17.34,4.3,0.74,0.3051504425410872
2012-08-16 00:00:00,13.39,185,17.0,12.59,1009.96,17.0,4.11,0.75,0.2589214048139186
2012-08-16 01:00:00,13.39,198,17.33,13.06,1010.48,17.33,4.34,0.76,0.23140818043432432
2012-08-16 02:00:00,13.76,202,17.29,13.12,1011.16,17.29,4.04,0.77,0.2099730129032258
2012-08-16 03:00:00,13.23,190,16.78,12.79,1011.52,16.78,3.36,0.77,0.19863419778621128
2012-08-16 04:00:00,12.3,187,16.02,13.25,1011.9,16.02,3.37,0.84,0.1981382194501511
2012-08-16 05:00:00,11.51,194,16.72,13.48,1012.45,16.72,4.01,0.81,0.22623576543652466
2012-08-16 06:00:00,11.91,197,16.64,13.96,1013.04,16.64,3.67,0.84,0.28224103753690427
2012-08-16 07:00:00,11.43,200,17.9,14.36,1013.77,17.9,4.77,0.8,0.32645728240763483
2012-08-16 08:00:00,11.51,206,18.53,14.29,1014.19,18.53,5.12,0.76,0.3417796289540278
2012-08-16 09:00:00,13.07,206,19.62,14.22,1014.56,19.62,5.64,0.71,0.32883381531878064
2012-08-16 10:00:00,12.71,207,19.78,13.9,1015.14,19.78,5.83,0.69,0.32694179677351326
2012-08-16 11:00:00,13.52,203,20.36,14.83,1015.08,20.36,5.72,0.71,0.3311208351539435
2012-08-16 12:00:00,13.36,210,20.45,14.01,1015.39,20.45,5.98,0.67,0.34287304945170816
2012-08-16 13:00:00,12.84,207,20.28,14.9,1015.76,20.28,6.13,0.71,0.33123977214255584
2012-08-16 14:00:00,12.96,205,21.24,13.38,1015.85,21.24,6.14,0.61,0.32073323490088573
2012-08-16 15:00:00,13.07,210,21.32,12.68,1015.95,21.32,5.92,0.58,0.32810963523086656
2012-08-16 16:00:00,13.07,211,21.67,12.83,1015.87,21.67,5.53,0.57,0.3635017920514443
2012-08-16 17:00:00,13.39,205,20.46,11.01,1016.0,20.46,4.81,0.55,0.40458212066202826
2012-08-16 18:00:00,12.62,199,19.99,11.77,1016.21,19.99,3.5,0.59,0.4682108368121442
2012-08-16 19:00:00,12.26,187,19.09,11.96,1016.29,19.09,2.65,0.63,0.49306493803499896
2012-08-16 20:00:00,12.52,152,18.87,13.22,1016.37,18.87,2.32,0.7,0.4981418933375501
2012-08-16 21:00:00,13.53,133,18.33,13.22,1015.97,18.33,2.57,0.72,0.4610345772928527
2012-08-16 22:00:00,12.96,125,17.97,13.32,1015.58,17.97,2.73,0.74,0.3917004005481763
2012-08-16 23:00:00,12.97,117,18.43,13.71,1015.09,18.43,3.46,0.74,0.30337781983976386
2012-08-17 00:00:00,12.99,118,18.53,13.71,1014.96,18.53,4.01,0.74,0.26093089774791645
2012-08-17 01:00:00,13.36,126,18.14,13.52,1014.56,18.14,4.36,0.74,0.22700231965415435
2012-08-17 02:00:00,13.86,129,17.92,13.98,1014.04,17.92,4.6,0.78,0.2081387600590468
2012-08-17 03:00:00,13.79,137,18.69,13.23,1013.61,18.69,4.37,0.71,0.1993447911640658
2012-08-17 04:00:00,13.7,151,18.69,13.67,1013.06,18.69,3.8,0.73,0.20157380843525938
2012-08-17 05:00:00,12.99,176,19.07,13.67,1012.8,19.07,4.18,0.71,0.2270976381062843
2012-08-17 06:00:00,12.78,184,18.69,13.95,1012.86,18.69,4.5,0.74,0.27741058627161536
2012-08-17 07:00:00,13.02,186,19.19,14.89,1013.11,19.19,4.74,0.76,0.322529734373682
2012-08-17 08:00:00,13.07,197,19.75,15.77,1013.62,19.81,5.66,0.78,0.3378752445830149
2012-08-17 09:00:00,12.89,197,20.41,16.25,1014.0,20.52,5.78,0.77,0.3365342900189914
2012-08-17 10:00:00,13.52,201,21.58,16.49,1013.98,21.69,5.9,0.73,0.32727013147548106
2012-08-17 11:00:00,13.52,204,23.28,17.03,1014.01,23.43,6.04,0.68,0.33588870762209333
2012-08-17 12:00:00,13.53,212,25.18,15.87,1014.06,25.23,6.82,0.56,0.3346497039364086
2012-08-17 13:00:00,12.5,206,26.16,13.63,1014.21,26.16,6.58,0.46,0.32299303944315544
2012-08-17 14:00:00,12.84,209,26.29,14.24,1014.29,26.29,6.29,0.48,0.3144127822400338
2012-08-17 15:00:00,12.84,202,26.87,12.43,1014.12,26.87,5.39,0.41,0.32315334321873024
2012-08-17 16:00:00,12.84,195,27.23,11.77,1013.88,27.23,4.24,0.38,0.35045339514972584
2012-08-17 17:00:00,12.26,173,26.98,11.31,1013.79,26.98,3.58,0.38,0.3904620729066376
2012-08-17 18:00:00,12.26,156,25.63,12.17,1013.54,25.63,3.17,0.43,0.42438625351043646
2012-08-17 19:00:00,12.26,134,24.32,13.68,1013.52,24.32,2.7,0.52,0.446645583006536
2012-08-17 20:00:00,13.44,127,23.28,14.27,1013.92,23.28,2.83,0.57,0.4755814886991356
2012-08-17 21:00:00,13.73,115,22.59,14.51,1013.75,22.59,2.15,0.6,0.4451756271558086
2012-08-17 22:00:00,13.08,110,21.16,14.93,1013.37,21.16,2.18,0.68,0.38102024035420623
2012-08-17 23:00:00,13.08,110,21.06,15.37,1013.02,21.06,2.05,0.7,0.31413156236559137
2012-08-18 00:00:00,13.23,126,21.0,15.09,1012.69,21.0,1.88,0.69,0.27634377839839097
2012-08-18 01:00:00,13.23,140,21.57,14.84,1012.34,21.57,2.83,0.66,0.24406053121148677
2012-08-18 02:00:00,13.73,155,21.68,14.25,1012.24,21.68,3.21,0.63,0.22427646558414172
2012-08-18 03:00:00,13.73,162,22.39,13.36,1012.1,22.39,3.21,0.57,0.2102197384647828
2012-08-18 04:00:00,13.81,157,21.57,13.31,1011.85,21.57,3.4,0.59,0.2053293968578659
2012-08-18 05:00:00,12.96,178,21.21,13.31,1012.2,21.21,2.42,0.61,0.2162254323703079
2012-08-18 06:00:00,13.37,198,20.54,13.82,1012.62,20.54,2.37,0.65,0.25184618278134807
2012-08-18 07:00:00,12.78,225,21.53,15.08,1013.15,21.53,2.88,0.67,0.30660004223065573
2012-08-18 08:00:00,12.84,233,23.28,14.95,1013.32,23.28,2.76,0.6,0.3447252214677351
2012-08-18 09:00:00,12.52,233,25.33,15.31,1013.63,25.33,2.94,0.54,0.35731020666385493
2012-08-18 10:00:00,11.75,230,26.83,15.83,1013.91,27.32,3.59,0.51,0.3582125684521299
2012-08-18 11:00:00,12.62,229,27.93,15.43,1013.8,28.08,3.61,0.47,0.3676961838288003
2012-08-18 12:00:00,13.1,239,28.64,15.49,1014.07,28.68,4.05,0.45,0.362038583217373
2012-08-18 13:00:00,12.46,241,29.71,16.72,1014.24,30.02,4.38,0.46,0.3416820576639258
2012-08-18 14:00:00,12.21,249,29.48,17.34,1014.48,30.06,4.12,0.48,0.33931541218637995
2012-08-18 15:00:00,12.09,222,29.57,17.33,1014.22,30.14,3.61,0.48,0.341827746173308
2012-08-18 16:00:00,12.91,228,29.86,17.77,1014.22,30.6,2.54,0.48,0.3686774193970061
2012-08-18 17:00:00,12.52,237,29.34,16.83,1014.3,29.72,3.06,0.47,0.3974174573055028
2012-08-18 18:00:00,12.52,242,27.45,17.78,1014.57,28.3,2.69,0.56,0.41806725709466586
2012-08-18 19:00:00,12.75,240,26.12,17.67,1015.18,26.35,2.22,0.6,0.4358877648929401
2012-08-18 20:00:00,12.63,250,23.93,18.17,1015.67,24.22,1.69,0.7,0.4710744253847776
2012-08-18 21:00:00,12.59,271,22.32,18.52,1015.97,22.68,1.31,0.79,0.4543516762175838
2012-08-18 22:00:00,13.58,271,21.34,18.44,1016.32,21.72,0.98,0.84,0.39905776930212944
2012-08-18 23:00:00,12.36,289,21.01,18.67,1016.22,21.42,1.15,0.87,0.3313992828939042
2012-08-19 00:00:00,12.39,300,20.39,18.46,1016.11,20.81,1.01,0.89,0.28940765441138433
2012-08-19 01:00:00,11.54,287,19.59,18.28,1016.31,20.02,1.35,0.92,0.25413315045368223
2012-08-19 02:00:00,11.41,304,19.14,17.92,1016.08,19.53,0.87,0.93,0.22772378134627558
2012-08-19 03:00:00,10.86,321,18.61,17.81,1015.68,19.01,0.88,0.95,0.21610512590908726
2012-08-19 04:00:00,10.44,330,18.41,17.69,1015.83,18.79,0.82,0.96,0.2137150391056739
2012-08-19 05:00:00,10.01,0,17.97,17.35,1015.95,18.33,0.77,0.96,0.22521155870069606
2012-08-19 06:00:00,10.22,17,18.86,17.52,1015.53,19.2,1.29,0.92,0.2553197637629192
2012-08-19 07:00:00,12.86,31,20.57,17.8,1015.33,20.88,1.78,0.84,0.3076599873655347
2012-08-19 08:00:00,12.91,78,22.82,17.76,1015.25,23.06,1.54,0.73,0.3604840751107361
2012-08-19 09:00:00,13.1,77,25.23,17.67,1015.07,25.45,2.21,0.63,0.3865433455178232
2012-08-19 10:00:00,13.1,106,26.93,17.72,1014.86,27.8,2.27,0.57,0.3852315965197216
2012-08-19 11:00:00,12.28,150,27.46,17.92,1014.85,28.34,1.56,0.56,0.388725185588341
2012-08-19 12:00:00,12.59,186,26.37,18.35,1015.91,26.67,2.15,0.61,0.419958025564227
2012-08-19 13:00:00,12.38,142,26.77,19.77,1013.8,28.16,0.92,0.66,0.3905553682556423
2012-08-19 14:00:00,12.65,201,27.68,18.63,1013.51,28.79,1.45,0.58,0.37664353511917315
2012-08-19 15:00:00,12.59,200,28.57,18.07,1013.86,29.46,2.49,0.53,0.3734053995992407
2012-08-19 16:00:00,13.16,229,28.88,17.37,1013.58,29.5,2.9,0.5,0.3876228642480489
2012-08-19 17:00:00,12.65,235,28.18,17.68,1013.81,28.96,3.08,0.53,0.417001098090628
2012-08-19 18:00:00,12.83,239,27.17,17.09,1013.95,27.86,3.54,0.54,0.4246412149546509
2012-08-19 19:00:00,12.96,246,25.92,17.92,1014.48,26.17,2.99,0.61,0.44954756378401184
2012-08-19 20:00:00,12.81,279,24.56,16.92,1015.2,24.7,2.8,0.63,0.4975163467411938
2012-08-19 21:00:00,13.39,283,22.74,16.38,1015.97,22.83,3.42,0.67,0.47000717148280957
2012-08-19 22:00:00,13.37,282,21.34,15.75,1016.77,21.37,2.84,0.7,0.3980791303861574
2012-08-19 23:00:00,13.12,271,20.18,16.12,1017.39,20.27,2.26,0.78,0.30947225152985863
2012-08-20 00:00:00,12.94,245,19.54,15.91,1017.63,19.63,1.72,0.8,0.27274404683765563
2012-08-20 01:00:00,12.59,233,18.09,15.38,1017.77,18.16,1.87,0.84,0.23891603373417722
2012-08-20 02:00:00,12.78,246,17.65,15.42,1017.87,17.74,1.91,0.87,0.21798777207714704
2012-08-20 03:00:00,13.07,235,17.42,15.29,1018.27,17.49,2.01,0.87,0.2098095740194011
2012-08-20 04:00:00,11.8,224,16.96,15.24,1018.5,17.05,1.77,0.9,0.2109013074862927
2012-08-20 05:00:00,10.98,218,17.42,15.36,1018.73,17.51,1.92,0.88,0.23789097425137073
2012-08-20 06:00:00,10.51,212,17.87,15.44,1019.05,17.96,1.86,0.86,0.28694664698439476
2012-08-20 07:00:00,10.12,219,18.52,15.58,1019.18,18.6,2.53,0.83,0.32899578239139604
2012-08-20 08:00:00,10.48,222,19.14,16.1,1019.54,19.27,2.82,0.83,0.3465166597216365
2012-08-20 09:00:00,11.64,221,20.62,16.52,1019.81,20.76,3.85,0.77,0.3394936734289329
2012-08-20 10:00:00,13.1,215,20.54,16.51,1020.26,20.68,4.22,0.78,0.346506959088992
2012-08-20 11:00:00,12.42,226,21.04,16.38,1020.3,21.15,4.32,0.75,0.35385976402361874
2012-08-20 12:00:00,13.34,227,21.69,15.58,1020.25,21.69,4.6,0.68,0.349896878975116
2012-08-20 13:00:00,12.63,234,22.91,16.32,1019.84,22.99,3.95,0.66,0.33874040493462676
2012-08-20 14:00:00,13.47,229,23.72,15.55,1019.73,23.72,3.81,0.6,0.32996668074652047
2012-08-20 15:00:00,13.15,233,24.19,15.13,1019.69,24.19,3.67,0.57,0.3386497260016871
2012-08-20 16:00:00,13.47,238,24.54,15.14,1019.61,24.54,3.66,0.56,0.37210776033319276
2012-08-20 17:00:00,13.26,238,23.95,15.44,1019.45,23.95,3.28,0.59,0.41777288070434415
2012-08-20 18:00:00,13.26,239,23.37,14.92,1019.51,23.37,3.06,0.59,0.4492281737663433
2012-08-20 19:00:00,13.02,229,21.63,14.67,1019.7,21.63,2.36,0.65,0.4663359646460551
2012-08-20 20:00:00,13.37,233,20.83,15.99,1020.3,20.9,2.22,0.74,0.5085435561273993
2012-08-20 21:00:00,13.21,229,19.77,15.76,1020.46,19.83,2.34,0.78,0.4808578358995992
2012-08-20 22:00:00,12.44,249,18.79,15.6,1020.51,18.87,2.1,0.82,0.4005695909953606
2012-08-20 23:00:00,11.91,261,17.77,15.17,1020.62,17.81,1.56,0.85,0.3086657529101645
2012-08-21 00:00:00,12.44,249,16.9,15.13,1020.49,16.98,1.15,0.89,0.26354982684382666
2012-08-21 01:00:00,12.23,260,16.37,15.43,1020.27,16.52,1.15,0.94,0.2338204804256216
2012-08-21 02:00:00,12.21,251,16.34,14.71,1019.99,16.38,1.08,0.9,0.20873008847450486
2012-08-21 03:00:00,11.46,249,16.27,15.01,1019.55,16.36,0.68,0.92,0.201021913147914
2012-08-21 04:00:00,11.65,261,16.27,14.95,1018.85,16.36,0.66,0.92,0.20671723548251159
2012-08-21 05:00:00,11.89,224,16.63,15.01,1019.14,16.7,1.21,0.9,0.23190244414243574
2012-08-21 06:00:00,11.41,234,16.59,14.97,1018.82,16.66,0.98,0.9,0.28740729009692373
2012-08-21 07:00:00,11.78,255,17.31,14.77,1018.75,17.31,1.12,0.85,0.3366867070156889
2012-08-21 08:00:00,13.04,264,18.15,14.44,1018.63,18.15,1.46,0.79,0.33680695466807165
2012-08-21 09:00:00,12.97,263,19.69,13.79,1018.43,19.69,1.94,0.69,0.3296344210329635
2012-08-21 10:00:00,12.7,244,20.41,13.86,1017.91,20.41,2.18,0.66,0.32877707545301305
2012-08-21 11:00:00,13.21,227,21.18,13.63,1017.37,21.18,2.66,0.62,0.3323288680312454
2012-08-21 12:00:00,13.52,233,22.09,12.61,1016.99,22.09,3.26,0.55,0.3386505713213368
2012-08-21 13:00:00,13.02,235,21.82,12.49,1016.69,21.82,4.24,0.55,0.3229869790130556
2012-08-21 14:00:00,12.89,241,21.23,12.35,1016.72,21.23,4.01,0.57,0.3122531882174551
2012-08-21 15:00:00,12.65,247,20.85,13.04,1015.99,20.85,3.41,0.61,0.32821516972266196
2012-08-21 16:00:00,12.99,230,20.71,12.84,1015.64,20.71,4.11,0.61,0.36220126438356165
2012-08-21 17:00:00,12.65,227,21.07,13.57,1015.24,21.07,4.31,0.62,0.4086700378213232
2012-08-21 18:00:00,11.6,235,20.07,13.32,1015.12,20.07,4.41,0.65,0.4454001266750948
2012-08-21 19:00:00,13.41,238,19.14,14.03,1015.42,19.14,3.38,0.72,0.48024778746312685
2012-08-21 20:00:00,12.91,238,18.21,13.33,1015.72,18.21,4.52,0.73,0.5001647703118416
2012-08-21 21:00:00,13.44,244,17.64,13.45,1016.15,17.64,4.46,0.76,0.46546101999578593
2012-08-21 22:00:00,12.49,246,16.69,13.81,1016.14,16.69,4.04,0.83,0.3899886219553308
2012-08-21 23:00:00,12.81,241,16.23,14.15,1016.38,16.23,3.84,0.87,0.2985370839233038
2012-08-22 00:00:00,12.34,245,15.67,13.99,1016.34,15.67,3.99,0.9,0.25763809066232857
2012-08-22 01:00:00,12.47,249,15.16,13.09,1016.32,15.16,4.03,0.87,0.22809527830944354
2012-08-22 02:00:00,12.76,246,14.61,12.67,1016.44,14.61,3.94,0.88,0.20527038986301369
2012-08-22 03:00:00,12.65,245,14.14,12.52,1016.48,14.14,3.97,0.9,0.19741749205479453
2012-08-22 04:00:00,12.75,247,13.57,12.03,1016.72,13.57,3.63,0.9,0.2011697315503045
2012-08-22 05:00:00,12.2,243,13.16,12.0,1017.18,13.16,3.81,0.93,0.22641613982300884
2012-08-22 06:00:00,11.75,242,13.7,12.06,1017.66,13.7,4.19,0.9,0.27834892551622414
2012-08-22 07:00:00,12.63,253,14.34,12.26,1017.85,14.34,4.43,0.87,0.32825389801938476
2012-08-22 08:00:00,12.26,254,15.53,12.64,1018.05,15.53,4.96,0.83,0.3342606407501053
2012-08-22 09:00:00,13.2,250,16.72,12.58,1018.34,16.72,5.12,0.77,0.3282779182890856
2012-08-22 10:00:00,12.96,250,18.18,11.73,1018.43,18.18,5.43,0.66,0.32925563726027396
2012-08-22 11:00:00,13.26,257,19.15,12.22,1018.16,19.15,5.53,0.64,0.33348577454162276
2012-08-22 12:00:00,13.31,255,20.1,11.53,1018.04,20.1,5.43,0.58,0.3366927940160135
2012-08-22 13:00:00,13.07,251,20.81,10.92,1017.77,20.81,5.97,0.53,0.31959797713864313
2012-08-22 14:00:00,13.52,248,20.98,10.97,1017.37,20.98,5.61,0.53,0.3079006937858735
2012-08-22 15:00:00,12.83,245,21.48,10.29,1016.9,21.48,6.04,0.49,0.31785976146157224
2012-08-22 16:00:00,13.21,244,21.36,10.96,1016.73,21.36,6.08,0.52,0.3556071009791182
2012-08-22 17:00:00,13.02,248,21.0,11.14,1016.58,21.0,5.58,0.53,0.40570769237091675
2012-08-22 18:00:00,13.02,247,19.92,11.37,1016.72,19.92,4.73,0.58,0.4341198905815423
2012-08-22 19:00:00,13.41,243,19.12,10.89,1017.08,19.12,4.01,0.59,0.46038095235988197
2012-08-22 20:00:00,12.89,246,18.1,10.65,1017.61,18.1,3.6,0.62,0.507193847302992
2012-08-22 21:00:00,13.39,242,17.07,11.04,1017.76,17.07,3.57,0.68,0.47335840695322373
2012-08-22 22:00:00,13.15,243,16.09,11.54,1017.81,16.09,3.37,0.74,0.3899900969237252
2012-08-22 23:00:00,13.13,241,15.12,11.58,1017.84,15.12,3.09,0.79,0.2996201011167299
2012-08-23 00:00:00,12.89,248,15.03,11.52,1017.71,15.03,3.21,0.8,0.2551565504071329
2012-08-23 01:00:00,13.23,241,14.47,11.38,1017.31,14.47,3.05,0.82,0.22222210065626746
2012-08-23 02:00:00,13.53,242,14.1,11.47,1017.16,14.1,3.27,0.84,0.19740465911273067
2012-08-23 03:00:00,13.16,243,13.93,11.41,1016.83,13.93,2.86,0.85,0.19151063377553168
2012-08-23 04:00:00,12.3,243,12.99,11.47,1016.56,12.99,2.64,0.9,0.19504674664139818
2012-08-23 05:00:00,11.36,241,12.96,11.42,1016.13,12.96,2.31,0.9,0.22449043588834292
2012-08-23 06:00:00,11.72,227,13.19,11.86,1016.29,13.19,2.41,0.92,0.28586860383238577
2012-08-23 07:00:00,12.12,239,14.43,12.26,1016.36,14.43,2.62,0.87,0.32893827623088034
2012-08-23 08:00:00,12.89,256,16.18,12.27,1016.32,16.18,2.62,0.78,0.33950221092861654
2012-08-23 09:00:00,13.47,250,18.01,12.07,1016.14,18.01,2.61,0.68,0.3316060222152032
2012-08-23 10:00:00,13.26,249,19.29,11.28,1015.59,19.29,2.79,0.6,0.32270456953937277
2012-08-23 11:00:00,13.52,226,20.83,11.11,1015.17,20.83,2.75,0.54,0.3246873025479048
2012-08-23 12:00:00,13.52,216,20.68,9.42,1014.71,20.68,2.84,0.49,0.32796251848810276
2012-08-23 13:00:00,12.55,221,22.04,10.2,1014.06,22.04,2.71,0.47,0.31467403653400716
2012-08-23 14:00:00,12.97,219,20.84,9.42,1013.54,20.84,2.74,0.48,0.31079827329964205
2012-08-23 15:00:00,12.96,211,21.52,9.75,1012.97,21.52,2.22,0.47,0.32035775948620765
