,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity,summary,av_kWh/hh
2013-11-25 01:00:00,12.63,346,5.03,2.26,1035.42,2.49,3.07,0.82,4,0.3298343713117938
2013-11-25 02:00:00,12.3,345,5.02,2.31,1035.57,2.41,3.16,0.83,4,0.2815975088750484
2013-11-25 03:00:00,12.38,342,4.94,2.33,1036.01,2.51,2.91,0.83,4,0.25717827968080886
2013-11-25 04:00:00,12.33,344,4.93,2.32,1036.04,2.53,2.87,0.83,4,0.24612495140132234
2013-11-25 05:00:00,12.33,343,4.99,2.32,1036.16,2.61,2.84,0.83,4,0.2562308291942384
2013-11-25 06:00:00,12.38,347,5.0,2.29,1036.41,2.47,3.04,0.83,4,0.31235208246399304
2013-11-25 07:00:00,11.68,347,4.87,1.88,1036.73,2.22,3.18,0.81,8,0.4314663296224214
2013-11-25 08:00:00,11.62,344,4.54,1.86,1037.06,1.89,3.09,0.83,6,0.4986196963604513
2013-11-25 09:00:00,11.88,344,4.69,1.88,1037.67,1.96,3.24,0.82,6,0.46340443758271616
2013-11-25 10:00:00,12.05,351,5.71,2.27,1038.15,2.9,3.71,0.79,6,0.4497738418645386
2013-11-25 11:00:00,12.01,351,6.31,1.98,1038.33,3.39,4.14,0.74,6,0.4392707280848573
2013-11-25 12:00:00,12.13,354,6.47,1.94,1038.01,3.72,3.89,0.73,6,0.4477467884780061
2013-11-25 13:00:00,12.13,356,6.97,1.98,1037.68,4.27,4.03,0.7,6,0.4517212920007778
2013-11-25 14:00:00,12.13,2,7.29,1.89,1037.63,4.63,4.09,0.69,6,0.4401597895873879
2013-11-25 15:00:00,12.13,356,6.83,1.97,1037.53,4.25,3.75,0.71,6,0.4641039314908517
2013-11-25 16:00:00,12.13,354,6.68,2.36,1037.76,4.27,3.39,0.74,6,0.5520815494161144
2013-11-25 17:00:00,12.09,353,6.32,2.23,1037.97,3.79,3.45,0.75,6,0.6799861810626716
2013-11-25 18:00:00,12.09,348,6.26,1.92,1038.55,3.56,3.73,0.74,6,0.7625099260801876
2013-11-25 19:00:00,12.13,347,6.18,2.23,1039.25,3.54,3.6,0.76,6,0.7851722461268966
2013-11-25 20:00:00,12.09,353,6.09,2.27,1039.28,3.49,3.49,0.76,6,0.7515488514986362
2013-11-25 21:00:00,12.34,352,6.11,2.18,1039.35,3.87,2.95,0.76,4,0.6996630986570646
2013-11-25 22:00:00,12.68,348,5.65,1.72,1039.28,3.48,2.74,0.76,4,0.6203094590502127
2013-11-25 23:00:00,11.39,336,5.71,1.31,1039.15,3.48,2.84,0.73,4,0.4904476450175168
2013-03-18 00:00:00,6.15,233,1.1,0.52,990.06,-1.07,1.91,0.96,4,0.43240324705773797
2013-03-18 01:00:00,5.55,221,0.52,-0.01,990.24,-1.32,1.6,0.96,4,0.3426096660763691
2013-03-18 02:00:00,5.52,205,0.02,-0.14,990.16,0.02,1.05,0.99,4,0.29132097387935774
2013-03-18 03:00:00,3.41,120,-0.22,-0.65,989.93,-0.22,0.3,0.97,4,0.27044512069728777
2013-03-18 04:00:00,3.75,165,-0.17,-0.72,989.91,-0.17,0.47,0.96,8,0.26084818321342895
2013-03-18 05:00:00,4.54,119,0.15,-0.33,990.0,0.15,0.92,0.97,8,0.2738092602471859
2013-03-18 06:00:00,5.28,117,0.21,0.12,990.01,0.21,1.04,0.99,8,0.3367917359712218
2013-03-18 07:00:00,5.79,80,1.56,1.45,990.06,1.56,1.33,0.99,6,0.44955930651171233
2013-03-18 08:00:00,5.02,87,3.04,2.24,989.99,1.54,1.63,0.94,8,0.5164552664268595
2013-03-18 09:00:00,5.7,92,3.87,2.75,990.07,2.53,1.59,0.92,6,0.4819175427780842
2013-03-18 10:00:00,8.64,94,6.09,4.0,989.96,4.67,1.98,0.86,6,0.4702704295517423
2013-03-18 11:00:00,11.56,121,6.81,4.17,990.0,5.32,2.18,0.83,8,0.4442132450101469
2013-03-18 12:00:00,12.21,105,7.35,2.74,990.21,6.32,1.78,0.73,8,0.4490153110127275
2013-03-18 13:00:00,12.38,82,7.06,3.26,990.29,7.06,1.33,0.77,8,0.4640601364508388
2013-03-18 14:00:00,12.02,84,6.81,4.34,990.37,5.74,1.73,0.84,8,0.46804169014941743
2013-03-18 15:00:00,10.25,106,5.6,3.63,990.77,5.6,0.9,0.87,6,0.4874652274672568
2013-03-18 16:00:00,11.93,44,4.71,3.01,991.04,4.71,1.06,0.89,6,0.5382617596568886
2013-03-18 17:00:00,11.81,58,4.88,3.91,991.59,4.88,0.6,0.93,6,0.6204239066223916
2013-03-18 18:00:00,10.88,32,4.73,3.29,992.16,4.73,0.54,0.9,6,0.7304644899833967
2013-03-18 19:00:00,10.07,36,4.66,3.18,992.76,4.66,0.85,0.9,6,0.7985198306401031
2013-03-18 20:00:00,9.48,53,4.56,3.1,993.2,4.56,1.25,0.9,6,0.7757668327799297
2013-03-18 21:00:00,8.5,29,4.47,3.04,993.55,4.47,1.18,0.9,8,0.7231606717579778
2013-03-18 22:00:00,6.41,20,4.48,3.08,993.93,3.37,1.48,0.91,8,0.6464237227079878
2013-03-18 23:00:00,4.3,14,4.39,3.07,994.22,2.92,1.77,0.91,8,0.5012215460062724
2013-03-24 00:00:00,4.94,66,1.3,-0.12,1011.78,-3.79,5.97,0.9,6,0.5107972673005909
2013-03-24 01:00:00,5.49,68,1.23,-0.69,1011.72,-3.94,6.12,0.87,6,0.41210413565361825
2013-03-24 02:00:00,5.89,68,0.87,-1.14,1011.69,-4.47,6.25,0.86,6,0.34848153633677914
2013-03-24 03:00:00,5.83,65,0.73,-1.11,1011.63,-4.52,5.99,0.88,6,0.3038652141617424
2013-03-24 04:00:00,6.05,64,0.67,-1.25,1011.58,-4.48,5.75,0.87,7,0.287906573116691
2013-03-24 05:00:00,6.45,64,0.67,-1.3,1011.85,-4.65,6.11,0.87,6,0.28793445334194906
2013-03-24 06:00:00,6.49,65,0.22,-1.81,1012.1,-5.21,6.09,0.86,6,0.31731296170605594
2013-03-24 07:00:00,6.12,63,0.19,-2.1,1012.29,-5.31,6.21,0.85,6,0.3676704211041358
2013-03-24 08:00:00,6.78,64,0.14,-1.89,1012.43,-5.46,6.4,0.86,6,0.4755928732644018
2013-03-24 09:00:00,6.16,65,0.12,-1.91,1012.64,-5.72,6.91,0.86,6,0.58013533997415
2013-03-24 10:00:00,8.92,64,0.12,-2.26,1012.91,-5.73,6.94,0.84,7,0.6396547266248146
2013-03-24 11:00:00,9.21,62,0.08,-2.75,1013.06,-5.73,6.81,0.81,7,0.6815350807607091
2013-03-24 12:00:00,9.19,63,0.07,-2.31,1013.05,-5.75,6.84,0.84,6,0.6952444609490399
2013-03-24 13:00:00,9.24,60,-0.32,-2.7,1013.16,-6.34,7.04,0.84,6,0.7334106348596738
2013-03-24 14:00:00,10.48,61,-0.31,-3.26,1013.08,-6.17,6.67,0.8,6,0.7243788774741492
2013-03-24 15:00:00,11.78,62,-0.24,-3.37,1013.09,-6.16,6.86,0.79,6,0.7131035823301328
2013-03-24 16:00:00,12.76,65,0.13,-3.64,1013.17,-5.5,6.46,0.76,6,0.7214874450701608
2013-03-24 17:00:00,12.86,62,0.27,-3.61,1013.28,-5.13,6.06,0.75,6,0.7572433532496323
2013-03-24 18:00:00,12.96,62,0.77,-4.77,1013.55,-4.33,5.73,0.66,6,0.8172660634785824
2013-03-24 19:00:00,13.02,61,1.23,-5.16,1013.85,-3.54,5.31,0.62,6,0.8869392540989672
2013-03-24 20:00:00,13.34,56,1.31,-5.46,1014.11,-3.14,4.75,0.61,6,0.8436255538035448
2013-03-24 21:00:00,13.21,60,1.44,-5.29,1014.28,-2.86,4.54,0.61,6,0.7855710854874446
2013-03-24 22:00:00,13.82,61,1.53,-5.34,1014.15,-3.03,5.03,0.6,6,0.699641063626292
2013-03-24 23:00:00,13.84,58,1.52,-5.32,1014.05,-2.91,4.81,0.6,8,0.5620396971565742
2013-05-08 23:00:00,12.63,258,10.26,5.67,1009.89,10.26,4.32,0.73,4,0.2998733942468804
2013-05-09 00:00:00,12.41,246,9.61,6.06,1010.36,7.53,3.98,0.79,4,0.26276499067039005
2013-05-09 01:00:00,12.67,234,8.92,4.49,1010.62,6.92,3.52,0.74,4,0.21743705763500865
2013-05-09 02:00:00,13.45,222,8.32,4.59,1010.7,6.43,3.09,0.77,4,0.2006117317877088
2013-05-09 03:00:00,13.1,216,7.72,5.32,1010.87,5.53,3.41,0.85,4,0.19485400366852862
2013-05-09 04:00:00,13.26,211,7.28,4.9,1010.85,5.0,3.39,0.85,4,0.20851657350093075
2013-05-09 05:00:00,12.81,194,7.44,5.06,1010.84,5.39,3.07,0.85,4,0.2532577281378023
2013-05-09 06:00:00,12.36,197,8.27,5.69,1010.95,5.83,4.09,0.84,8,0.35423482331471007
2013-05-09 07:00:00,11.84,204,10.32,5.6,1010.74,10.32,6.11,0.73,8,0.39386331467411506
2013-05-09 08:00:00,12.26,209,11.82,5.24,1010.41,11.82,7.15,0.64,3,0.37117634992551196
2013-05-09 09:00:00,11.88,212,12.24,3.89,1009.94,12.24,7.98,0.57,3,0.3521826816945997
2013-05-09 10:00:00,12.26,213,13.72,3.56,1009.47,13.72,9.07,0.5,3,0.3378087522532579
2013-05-09 11:00:00,12.26,211,13.34,2.71,1009.13,13.34,9.45,0.49,1,0.3503947860707631
2013-05-09 12:00:00,11.33,209,11.46,7.28,1008.67,11.46,9.27,0.75,1,0.35911378035381714
2013-05-09 13:00:00,12.26,210,13.22,6.48,1008.18,13.22,9.91,0.64,1,0.3433828680446916
2013-05-09 14:00:00,12.26,214,14.28,4.96,1007.74,14.28,10.52,0.53,1,0.33079143387336984
2013-05-09 15:00:00,12.26,213,13.66,3.59,1007.11,13.66,10.87,0.51,1,0.35962960903165775
2013-05-09 16:00:00,12.05,218,12.92,4.17,1006.72,12.92,11.02,0.55,1,0.4148875229795156
2013-05-09 17:00:00,12.05,213,12.29,5.15,1006.28,12.29,10.26,0.62,1,0.4753770951024224
2013-05-09 18:00:00,11.15,213,11.29,6.12,1005.98,11.29,9.48,0.7,2,0.5340031658845436
2013-05-09 19:00:00,10.43,213,10.3,7.11,1005.82,10.3,9.71,0.81,2,0.5494102418063321
2013-05-09 20:00:00,9.88,213,10.29,7.64,1005.62,10.29,8.66,0.84,2,0.5579938544134088
2013-05-09 21:00:00,9.06,216,10.18,8.18,1005.73,10.18,7.91,0.87,2,0.5177925513221608
2013-05-09 22:00:00,11.23,221,10.33,8.18,1005.82,10.33,7.5,0.87,0,0.4204158287895715
2013-03-06 00:00:00,10.27,85,8.64,4.13,1002.19,7.54,2.09,0.73,4,0.40098436364974277
2013-03-06 01:00:00,9.67,79,8.14,3.8,1001.86,7.19,1.82,0.74,4,0.3168430830941873
2013-03-06 02:00:00,8.5,82,7.72,4.04,1001.59,7.04,1.51,0.78,4,0.2673239513612949
2013-03-06 03:00:00,7.69,85,7.66,4.17,1001.24,6.63,1.82,0.79,4,0.2441035687454
2013-03-06 04:00:00,7.6,83,7.65,4.64,1001.18,6.51,1.94,0.81,4,0.23818984521707115
2013-03-06 05:00:00,7.39,77,8.14,4.63,1000.98,7.01,2.03,0.79,4,0.2475875644775568
2013-03-06 06:00:00,7.37,73,7.71,4.26,1000.69,6.78,1.74,0.79,4,0.31506383364606266
2013-03-06 07:00:00,7.42,72,7.78,4.28,1000.83,7.02,1.58,0.79,4,0.42982689470198615
2013-03-06 08:00:00,7.13,64,8.28,4.57,1001.22,7.29,1.88,0.77,4,0.49680592334437057
2013-03-06 09:00:00,7.31,60,8.84,5.02,1001.34,7.73,2.13,0.77,4,0.44796449587932435
2013-03-06 10:00:00,8.06,67,9.62,5.06,1001.17,8.09,2.94,0.73,4,0.41968119941133214
2013-03-06 11:00:00,8.34,78,11.12,5.2,1001.02,11.12,2.97,0.67,4,0.39956696109271583
2013-03-06 12:00:00,9.54,84,11.95,5.14,1000.77,11.95,2.79,0.63,4,0.3986753124356141
2013-03-06 13:00:00,10.03,88,12.66,5.13,1000.35,12.66,2.98,0.6,4,0.40034087562546106
2013-03-06 14:00:00,10.64,81,13.14,5.94,1000.04,13.14,2.94,0.62,8,0.3916804634289915
2013-03-06 15:00:00,10.44,86,13.06,5.69,999.91,13.06,2.67,0.61,8,0.39789882257174364
2013-03-06 16:00:00,10.25,74,12.81,5.73,999.6,12.81,2.89,0.62,4,0.4393977189845474
2013-03-06 17:00:00,9.32,73,12.46,5.56,999.57,12.46,3.31,0.63,4,0.5466204931015448
2013-03-06 18:00:00,8.5,78,11.43,5.11,999.75,11.43,3.08,0.65,4,0.6693000364606325
2013-03-06 19:00:00,8.26,80,10.81,5.16,1000.23,10.81,3.07,0.68,4,0.7241881895879323
2013-03-06 20:00:00,7.79,78,9.44,5.09,1000.35,7.86,2.96,0.74,4,0.7113022439661507
2013-03-06 21:00:00,7.24,76,8.96,5.17,1000.35,7.65,2.42,0.77,4,0.6775914276674035
2013-03-06 22:00:00,6.42,70,8.57,5.58,1000.24,7.36,2.2,0.82,4,0.5871962837380426
2013-03-06 23:00:00,5.79,71,8.43,5.67,1000.1,7.04,2.39,0.83,8,0.4675038629874897
2013-07-15 23:00:00,14.1,115,20.91,13.83,1023.35,20.91,0.99,0.64,4,0.3230998493406175
2013-07-16 00:00:00,14.39,115,20.35,13.81,1023.33,20.35,1.39,0.66,4,0.2804305083427498
2013-07-16 01:00:00,14.31,104,18.74,13.26,1023.3,18.74,1.14,0.7,4,0.23873691150659127
2013-07-16 02:00:00,14.0,170,18.13,13.66,1023.07,18.13,0.34,0.75,4,0.22303860640301318
2013-07-16 03:00:00,13.73,9,17.61,13.71,1023.06,17.61,0.06,0.78,4,0.21172749531073415
2013-07-16 04:00:00,12.78,351,17.05,13.41,1023.18,17.05,0.38,0.79,4,0.21473785312617713
2013-07-16 05:00:00,12.26,330,17.03,13.46,1023.24,17.03,0.46,0.8,4,0.24702919032015064
2013-07-16 06:00:00,14.42,358,18.33,14.31,1023.32,18.33,0.44,0.77,6,0.31122542382297547
2013-07-16 07:00:00,14.68,3,19.98,14.49,1023.49,19.98,0.81,0.71,6,0.34511035779661065
2013-07-16 08:00:00,15.35,3,20.98,14.92,1023.59,20.98,0.59,0.68,6,0.33770263655367216
2013-07-16 09:00:00,15.76,40,23.16,14.61,1023.52,23.16,0.55,0.59,6,0.32573935973634643
2013-07-16 10:00:00,16.09,330,25.63,14.76,1023.41,25.63,0.04,0.51,6,0.3121772127495292
2013-07-16 11:00:00,14.39,245,27.17,13.63,1023.2,27.17,0.79,0.43,6,0.3205043315819196
2013-07-16 12:00:00,16.09,257,28.16,11.06,1022.88,28.16,0.95,0.35,6,0.3207996234274948
2013-07-16 13:00:00,16.09,256,28.99,12.29,1022.65,28.99,1.52,0.36,6,0.31306064024482116
2013-07-16 14:00:00,16.09,184,29.2,11.16,1022.46,29.2,1.63,0.33,6,0.3117824858003767
2013-07-16 15:00:00,15.53,262,29.14,12.01,1022.26,29.14,0.83,0.35,8,0.33055838050847364
2013-07-16 16:00:00,16.09,202,28.92,11.95,1022.04,28.92,1.69,0.35,6,0.3734994350470807
2013-07-16 17:00:00,16.09,158,28.21,13.64,1021.78,28.21,1.36,0.41,6,0.40547306964218544
2013-07-16 18:00:00,16.09,164,27.06,14.54,1021.89,27.25,1.52,0.46,6,0.4402335216572493
2013-07-16 19:00:00,15.53,195,26.66,15.21,1022.01,27.08,1.54,0.5,8,0.4448470809792838
2013-07-16 20:00:00,14.1,175,25.45,13.58,1022.28,25.45,1.72,0.48,4,0.46996647832391775
2013-07-16 21:00:00,14.39,199,23.71,14.02,1022.83,23.71,1.52,0.55,8,0.48449999996233545
2013-07-16 22:00:00,14.39,194,22.84,14.06,1023.02,22.84,1.52,0.58,8,0.41049698683615843
2013-02-11 00:00:00,3.78,98,0.92,0.39,992.3,-3.92,5.29,0.96,6,0.46202753473741887
2013-02-11 01:00:00,4.07,93,0.91,0.38,992.6,-3.61,4.69,0.96,6,0.3637636760940919
2013-02-11 02:00:00,3.62,88,0.83,-0.02,992.92,-3.79,4.86,0.94,6,0.3119606124908821
2013-02-11 03:00:00,4.63,89,0.55,0.02,993.2,-3.91,4.45,0.96,6,0.28616921949307006
2013-02-11 04:00:00,6.63,87,0.94,0.35,993.67,-3.34,4.33,0.96,6,0.276689460247994
2013-02-11 05:00:00,5.38,78,0.92,0.34,994.25,-3.1,3.91,0.96,6,0.29248103579503976
2013-02-11 06:00:00,4.99,70,1.25,0.31,994.81,-2.48,3.63,0.93,7,0.3576890955506923
2013-02-11 07:00:00,3.77,65,1.22,0.02,995.47,-2.22,3.21,0.92,6,0.47666210804157527
2013-02-11 08:00:00,3.35,61,1.17,0.27,996.46,-2.27,3.21,0.94,6,0.5741077680707496
2013-02-11 09:00:00,3.96,57,1.24,0.27,997.17,-2.16,3.18,0.93,6,0.5479719187454415
2013-02-11 10:00:00,3.85,53,1.29,0.26,997.86,-2.19,3.29,0.93,6,0.5329228661560912
2013-02-11 11:00:00,3.88,44,1.33,0.34,998.73,-2.07,3.21,0.93,6,0.5189629832421592
2013-02-11 12:00:00,3.94,39,1.34,0.51,999.4,-2.23,3.42,0.94,7,0.5370638220277167
2013-02-11 13:00:00,5.09,39,1.88,0.57,999.92,-1.81,3.76,0.91,6,0.5468176515681991
2013-02-11 14:00:00,6.32,31,1.88,0.51,1000.66,-1.66,3.54,0.91,6,0.5468931438913203
2013-02-11 15:00:00,5.89,27,1.53,0.06,1001.33,-2.33,3.9,0.9,6,0.5476601023522975
2013-02-11 16:00:00,4.18,25,1.62,0.28,1002.07,-2.13,3.77,0.91,6,0.5949318016593717
2013-02-11 17:00:00,4.26,27,1.62,0.3,1002.86,-2.1,3.72,0.91,6,0.6979115608132742
2013-02-11 18:00:00,4.55,29,1.32,0.02,1003.7,-2.47,3.71,0.91,6,0.809711889350837
2013-02-11 19:00:00,3.94,27,1.32,0.03,1004.61,-2.18,3.33,0.91,6,0.8606119623814753
2013-02-11 20:00:00,3.41,25,1.35,0.32,1005.43,-2.08,3.25,0.93,6,0.828099014970824
2013-02-11 21:00:00,3.36,25,1.32,0.31,1006.07,-2.32,3.51,0.93,6,0.7853636031181618
2013-02-11 22:00:00,3.57,26,1.32,0.31,1006.86,-2.3,3.48,0.93,6,0.7002943102297582
2013-02-11 23:00:00,4.12,28,1.37,0.28,1007.64,-2.26,3.5,0.92,6,0.5542764408460976
2013-03-28 00:00:00,12.33,17,0.19,-3.92,1011.63,-3.41,3.17,0.74,8,0.4809437764934335
2013-03-28 01:00:00,11.65,14,0.08,-3.34,1011.59,-3.11,2.68,0.78,8,0.3836582208988347
2013-03-28 02:00:00,10.33,15,-0.42,-2.87,1011.32,-3.83,2.82,0.84,4,0.32705233952284
2013-03-28 03:00:00,9.29,12,-0.46,-2.8,1011.12,-3.56,2.49,0.84,4,0.2969672645829472
2013-03-28 04:00:00,8.18,359,-0.44,-2.77,1011.08,-3.06,2.07,0.84,4,0.28639781795820085
2013-03-28 05:00:00,7.66,6,-0.83,-2.81,1011.04,-3.85,2.36,0.86,4,0.3018313297392261
2013-03-28 06:00:00,7.16,14,-0.89,-2.84,1011.08,-3.82,2.27,0.87,4,0.3649197336045863
2013-03-28 07:00:00,7.61,17,-0.35,-2.32,1011.2,-3.61,2.67,0.87,4,0.4545679672461626
2013-03-28 08:00:00,9.29,35,0.78,-2.12,1011.35,-2.96,3.49,0.81,4,0.5253876457924915
2013-03-28 09:00:00,11.56,48,2.98,-2.31,1011.58,-0.99,4.63,0.68,8,0.5106362124838186
2013-03-28 10:00:00,11.78,57,3.82,-2.92,1011.81,-0.37,5.49,0.61,8,0.4878842242278527
2013-03-28 11:00:00,11.86,62,3.84,-3.15,1012.17,-0.42,5.64,0.6,6,0.47934436872572656
2013-03-28 12:00:00,12.6,55,3.81,-3.53,1012.29,-0.51,5.76,0.59,6,0.47715202504161225
2013-03-28 13:00:00,12.7,50,3.48,-4.01,1012.43,-0.38,4.65,0.58,6,0.49997207329387844
2013-03-28 14:00:00,13.02,46,3.88,-4.08,1012.48,0.08,4.7,0.56,6,0.5047074160162729
2013-03-28 15:00:00,13.07,44,4.08,-4.95,1012.46,0.31,4.75,0.52,6,0.4994812278157936
2013-03-28 16:00:00,13.52,36,4.0,-4.84,1012.61,0.06,5.06,0.52,6,0.532300721324208
2013-03-28 17:00:00,13.52,40,3.82,-6.03,1012.98,0.1,4.53,0.49,6,0.5768781206953946
2013-03-28 18:00:00,13.52,37,3.33,-5.47,1013.19,-0.23,4.07,0.52,6,0.6626014426484172
2013-03-28 19:00:00,13.52,38,2.87,-5.92,1013.72,-0.41,3.47,0.52,6,0.7489691141853158
2013-03-28 20:00:00,13.52,31,2.73,-6.16,1014.34,-0.11,2.86,0.52,6,0.7378847785833188
2013-03-28 21:00:00,14.0,30,2.39,-4.58,1014.27,-0.8,3.23,0.6,6,0.690764194784538
2013-03-28 22:00:00,13.5,32,2.26,-5.39,1013.83,-1.08,3.37,0.57,6,0.6368936565008335
2013-03-28 23:00:00,13.94,24,1.59,-5.46,1013.67,-1.61,3.02,0.59,6,0.5341448121879037
2013-06-18 23:00:00,9.54,212,15.83,14.28,1015.23,15.83,1.12,0.9,4,0.30231997002622674
2013-06-19 00:00:00,9.9,217,15.96,14.7,1015.45,16.02,0.93,0.92,4,0.2582315039895105
2013-06-19 01:00:00,9.12,259,15.88,14.66,1015.09,15.94,0.93,0.93,4,0.21524985946806488
2013-06-19 02:00:00,8.53,269,15.81,14.59,1014.94,15.86,1.07,0.93,4,0.19785371792470516
2013-06-19 03:00:00,7.87,274,16.11,14.62,1014.66,16.15,0.98,0.91,4,0.19067634392208244
2013-06-19 04:00:00,7.63,248,15.92,14.66,1014.18,15.97,0.97,0.92,4,0.19813260919647868
2013-06-19 05:00:00,7.21,245,16.31,14.76,1014.34,16.36,1.33,0.91,4,0.23712923774114933
2013-06-19 06:00:00,5.92,316,16.11,14.95,1014.35,16.2,1.1,0.93,4,0.3201284885184483
2013-06-19 07:00:00,6.16,315,17.56,16.16,1015.19,17.76,0.71,0.92,4,0.36862127739276973
2013-06-19 08:00:00,7.42,1,18.76,16.33,1015.1,18.93,1.72,0.86,4,0.34526016113504365
2013-06-19 09:00:00,7.89,47,20.67,16.46,1015.07,20.79,1.37,0.77,4,0.33667709323843326
2013-06-19 10:00:00,9.16,89,20.92,16.0,1015.18,20.98,2.23,0.74,7,0.32442461131298
2013-06-19 11:00:00,10.04,40,22.01,15.52,1014.75,22.01,1.54,0.67,8,0.32780202279453136
2013-06-19 12:00:00,11.96,29,23.67,15.91,1014.35,23.71,1.27,0.62,6,0.32232215768870504
2013-06-19 13:00:00,13.42,324,24.76,15.62,1014.12,24.77,1.88,0.57,8,0.3087654992507958
2013-06-19 14:00:00,13.08,312,25.56,14.82,1014.15,25.56,2.11,0.52,8,0.302032965068365
2013-06-19 15:00:00,12.92,6,24.99,14.57,1013.85,24.99,1.94,0.52,8,0.32652107147405784
2013-06-19 16:00:00,13.16,24,24.21,14.86,1013.56,24.21,2.35,0.56,6,0.3747604418243114
2013-06-19 17:00:00,12.63,25,23.98,14.77,1013.88,23.98,2.85,0.56,7,0.4323916462258861
2013-06-19 18:00:00,11.62,30,23.27,15.19,1014.21,23.27,2.52,0.61,7,0.46012024731222967
2013-06-19 19:00:00,12.18,69,22.54,15.5,1014.84,22.54,2.53,0.64,6,0.4818162578760069
2013-06-19 20:00:00,10.91,75,21.46,15.49,1015.09,21.46,3.6,0.69,8,0.4926282074733098
2013-06-19 21:00:00,9.59,74,19.62,15.16,1015.1,19.62,3.93,0.75,4,0.4772912528938001
2013-06-19 22:00:00,7.84,73,18.52,15.0,1014.91,18.52,3.98,0.8,4,0.40112286960104865
2013-04-07 23:00:00,11.83,87,3.97,-0.04,1012.55,0.63,3.93,0.75,8,0.3693564816111103
2013-04-08 00:00:00,10.99,84,3.88,-0.4,1011.79,0.57,3.87,0.74,4,0.3527718097055011
2013-04-08 01:00:00,10.41,80,3.47,-0.45,1010.76,-0.09,4.13,0.75,4,0.3005934435451009
2013-04-08 02:00:00,10.36,79,3.47,-0.77,1009.9,-0.19,4.28,0.74,4,0.268398962826449
2013-04-08 03:00:00,9.25,80,3.53,-0.36,1008.8,-0.38,4.77,0.76,4,0.25428283020929754
2013-04-08 04:00:00,8.59,80,3.86,-0.12,1007.96,0.13,4.58,0.75,4,0.2613461751065007
2013-04-08 05:00:00,8.22,76,3.88,-0.17,1007.35,0.38,4.17,0.75,4,0.30434117418040313
2013-04-08 06:00:00,8.21,75,3.84,-0.27,1006.96,0.38,4.1,0.75,4,0.39525356545656526
2013-04-08 07:00:00,9.61,76,4.17,-0.03,1006.62,0.27,5.06,0.74,8,0.45732654210038887
2013-04-08 08:00:00,10.85,80,5.26,0.31,1006.26,1.41,5.55,0.7,8,0.46822800529727754
2013-04-08 09:00:00,11.91,81,6.06,0.36,1005.98,2.34,5.73,0.67,8,0.451340618503426
2013-04-08 10:00:00,12.33,77,7.37,0.35,1005.62,3.89,6.04,0.61,6,0.4381798480644561
2013-04-08 11:00:00,12.23,78,8.49,0.4,1005.08,5.38,5.84,0.57,6,0.42551509546212246
2013-04-08 12:00:00,12.34,80,9.13,-0.08,1004.47,6.15,5.97,0.52,8,0.4291639192257822
2013-04-08 13:00:00,13.15,79,9.99,-0.71,1004.18,7.18,6.16,0.47,8,0.4125867753843301
2013-04-08 14:00:00,12.83,84,9.89,-0.98,1003.83,7.11,5.97,0.47,8,0.4063972958325611
2013-04-08 15:00:00,12.5,84,9.82,-1.89,1003.26,6.99,6.05,0.44,8,0.4227053157806992
2013-04-08 16:00:00,12.1,82,9.28,-2.11,1002.92,6.31,6.06,0.45,8,0.4783285793295052
2013-04-08 17:00:00,12.68,84,8.31,-1.81,1002.69,5.17,5.79,0.49,8,0.5426575286904983
2013-04-08 18:00:00,12.52,84,7.18,-1.46,1002.71,3.89,5.43,0.54,8,0.6001433598444158
2013-04-08 19:00:00,11.09,83,6.01,-0.82,1002.8,2.79,4.6,0.62,4,0.6798018156510462
2013-04-08 20:00:00,10.32,77,5.31,0.16,1002.96,2.34,3.83,0.69,4,0.6916393775328773
2013-04-08 21:00:00,8.27,71,4.54,0.97,1002.58,1.43,3.78,0.78,4,0.6250055568438587
2013-04-08 22:00:00,7.0,71,4.13,1.44,1002.03,0.95,3.75,0.83,4,0.5063961845156507
2013-12-23 00:00:00,13.99,218,5.14,1.22,1013.65,2.07,3.94,0.76,4,0.4366640564800302
2013-12-23 01:00:00,13.2,218,5.23,1.69,1013.23,2.19,3.92,0.78,4,0.3453555208300708
2013-12-23 02:00:00,13.45,210,5.31,2.14,1012.84,2.31,3.88,0.8,4,0.28261472202427457
2013-12-23 03:00:00,13.92,206,5.27,2.22,1012.43,2.52,3.45,0.81,4,0.252544440074392
2013-12-23 04:00:00,14.24,192,5.46,2.37,1011.53,2.76,3.45,0.8,4,0.24183594357869972
2013-12-23 05:00:00,13.2,185,5.26,3.02,1010.4,2.34,3.71,0.85,4,0.24967129996084467
2013-12-23 06:00:00,12.68,192,6.21,4.0,1009.33,3.2,4.26,0.86,4,0.29304228660923937
2013-12-23 07:00:00,12.09,189,7.59,5.16,1007.88,4.51,5.16,0.85,6,0.3823711825176188
2013-12-23 08:00:00,11.96,188,8.66,5.81,1006.38,5.41,6.4,0.82,6,0.4690099841620997
2013-12-23 09:00:00,11.06,190,9.19,6.28,1004.97,5.71,7.65,0.82,7,0.5088604148981983
2013-12-23 10:00:00,11.01,191,9.78,6.86,1002.94,6.15,8.97,0.82,2,0.5198678538958497
2013-12-23 11:00:00,10.4,195,10.57,7.29,1000.76,10.57,10.56,0.8,2,0.5070297575176197
